chi2;p0;p1;b;M11;M22;M12SQ;M22Sign;Re1;Im1;RS1;Re2;Im2;RS2;Re3;Im3;RS3;Re4;Im4;RS4;0.706;0.729;0.752;0.775;0.798;0.821;0.844;0.867;0.890;0.913;0.936;0.959;0.982;1.005;1.028;1.051;1.074;1.097;1.120;1.143;1.166
23.679122605281783;19.5942389064343;10.873859403857407;-1.1090659748320641;7.1037670317714685;1.4146201103590428;8.116269115592193;1;0.0;8.252082139297572;3;0.0;5.97844836547249;2;0.9503239825884187;0.031445955078266544;4;0.9503239825884187;-0.031445955078266544;4;16.26654712719422;26.16100262140381;35.09482427932434;44.088335909344245;53.61104524503145;64.04222088125343;75.80790513845872;89.49006241932936;105.99861692257039;126.94968187344571;155.72438845510968;201.634898601441;319.1238530018161;283.17545024004824;217.59814801047523;185.17876921456659;165.67825956432156;152.81930348394857;143.8947513426067;137.52104916734012;132.910350217106
16.68963658866937;-9.50540386158215;-5.005958303926814;30.676827203304207;-45.44510971736801;-22.11491412842605;1013.3528199577305;0;0.0;67.67850911062582;1;0.0;22.967720914584074;4;1.0372594115930285;0.08660726662092949;4;1.0372594115930285;-0.08660726662092949;4;11.663739638911753;19.593243426714736;27.41038161397679;35.86030403896965;45.35721030207729;56.30203291696128;69.1942080067601;84.74188286315258;104.04649417843758;128.99433853204656;163.26874635388052;215.87213198144966;327.37984280610954;221.6625964985412;176.35280927279072;155.9215862422471;144.67455321801816;138.13213013403893;134.41961849116555;132.5889305702612;132.10063771020546
15.188319808712757;-6.3634630697046894;-9.02286735068177;12.89164748336139;4.36921384041158;1.9834194408603292;7.716721956403623;1;0.0;6.149017627764847;3;0.0;2.6920089916189216;2;0.9791565352655952;0.08144941669613562;4;0.9791565352655952;-0.08144941669613562;4;14.67084085725016;24.284185231334007;33.47740141228432;43.14832730206689;53.73588209901808;65.61530838514815;79.21705940975028;95.12270711622809;114.21293580669858;137.9787128646824;169.34108014852504;215.6164207108345;312.41717760775305;224.15322019215267;180.4051567560232;160.44914353679064;149.41086108392415;142.9554940302293;139.25336590856756;137.3761278866322;136.7955157635524
20.159253651863356;-278.1894729848978;218.46408164254527;107.8054079695519;-2.4148767764053063;-0.8237217018636961;5.781893535654194;0;0.0;4.073926042456315;1;1.9276990427778544;0.6720299613514765;4;1.9276990427778544;-0.6720299613514765;4;0.0;0.2394963142664527;3;5.479136645587918;12.077503895476529;20.441692478116284;30.693828790236765;42.868197415823055;56.96176751279825;72.94770578707424;90.79721963590278;110.53324863846751;132.37215893888146;157.1532686785496;188.08971488204097;247.28019344248975;264.3376599451342;217.35144327620407;179.51945882251977;151.45403301432245;135.24142963208342;133.42980480675945;148.78869396483177;184.21723826752256
23.63021345504405;-97.94379447261767;48.65702297391733;99.95001424138145;-164.9607639814396;-13.670741280782533;2286.3191623001885;0;0.0;178.80447229381406;1;0.0;151.0822144817768;4;0.9706492377959292;0.011281831999233001;4;0.9706492377959292;-0.011281831999233001;4;12.670178180056386;21.002254251604473;28.9041827868776;37.08394535758444;45.85005116733275;55.44774310225082;66.16132270893299;78.40390905796457;92.87430300786892;110.93394762232968;135.76609177181334;177.5157466740868;313.38057365273426;291.48709210023054;208.87150159519422;177.64847426364847;164.14127377099683;159.26731445075626;159.4564834360035;162.9991612269723;168.96596495216082
15.903513367808541;7.419462111160444;-25.35333298532082;-327.94510176816146;-32.69050984733347;-49.28348347192844;1630.2557609206424;0;nan;0.0;1;nan;0.0;2;nan;0.0;2;0.6823397252253235;0.0;4;7.4801145484094995;11.94240757052203;16.79505962014868;23.08453636826057;31.55958763459381;42.928669690655575;57.942539522747;77.45897880502297;102.53532389738014;134.6093216298604;175.9442211814509;231.1328175183131;318.36863296519687;258.38428061283184;220.64378554070453;197.617750261408;180.12732116207894;165.31604861721536;151.9152107128324;139.25505007957975;126.94314915144611
12.724462797740921;-19.193413966505144;-11.427085807955246;-51.8375386601893;12.061858351305661;3.4076360061405087;35.88256683086634;1;0.0;15.10529439413092;3;0.0;9.202568484371634;2;0.8836011459861712;0.07167722859368397;4;0.8836011459861712;-0.07167722859368397;4;15.187181739707988;23.89254478023968;31.416147100923585;38.774264128416604;46.443492559982914;54.80966809656465;64.30037963663548;75.48610472767879;89.23201818094803;107.01804929154662;131.79688595270588;171.19257113834223;264.9790793521853;262.329101579819;212.68060248407681;181.7422916978374;159.06504800966533;140.99207686877898;125.78029968034122;112.46327135805596;100.45279510583025
8.226314992542177;-2077.1305736337617;1554.4321231422548;96.8503228703456;-209.73648754012038;-1.7207392795639744;409.50882008602014;0;0.0;211.68571723113527;1;0.0;207.78068955615385;4;0.9597914632980147;0.0015056248281065249;4;0.9597914632980147;-0.0015056248281065249;4;13.936275941919725;23.009983112441603;31.505092493455425;40.163317537072594;49.27341859060451;59.03633970040038;69.66762193892879;81.47635992621103;94.99585811260035;111.29681511713264;132.96148824841538;168.47064720940418;284.51834396724826;320.97818248000357;205.77142012713693;155.85111321910048;132.7566885461626;123.99884132211315;124.29563075575398;131.0374178452731;142.7956595300702
16.878823588763535;-172.87194829325287;138.30819543429178;86.1083180698325;-3.578333408762527;-0.8510100249402884;4.828516529137973;0;0.0;4.738971571239334;1;0.0;1.7739237929265381;4;0.8620615673651348;0.14858980025632484;4;0.8620615673651348;-0.14858980025632484;4;4.857442069169493;10.30677639741035;17.080259576299813;25.355846521894218;35.24918284444217;46.87775947248766;60.389258592026565;76.00700285051542;94.13146555599609;115.60043547582893;142.48749232641828;181.4867310335137;278.39551440049473;266.2767047069159;184.8095003958485;137.76192225719092;111.46882338459108;101.38860382619237;105.69401463510096;123.70855017747813;155.33699779391438
7.361952501755883;-23.939694380580093;5.379846179637509;52.76930424979711;-16.611931128287036;-5.74705249274433;99.95904531655759;0;0.0;22.544613882777806;1;0.0;10.426767958536004;4;0.9784070495378578;0.07851911621330675;4;0.9784070495378578;-0.07851911621330675;4;12.827177757877136;21.08784302005839;28.859034701201036;36.91306806945156;45.61717127145475;55.2852764388419;66.28914834509301;79.15682400892577;94.73655241201952;114.561523547094;141.8640032896589;185.47780532431057;294.32836750149454;236.0593383678576;185.28812768005926;161.460789120629;148.1160213510065;140.3320374717762;135.99272191612738;134.00762850034243;133.747338357332
15.082464585176325;-6.061928341803648;24.845001597383103;-173.95266132739073;1.6668900202398669;0.7516161112108629;0.8332572506512931;1;0.0;2.090732996432041;3;0.0;1.0945380763393306;2;0.9442385196959049;0.05491623513465239;4;0.9442385196959049;-0.05491623513465239;4;7.832657022211949;13.19927387540378;18.924792835986885;25.75766436845545;34.198162863825374;44.730126458477;57.903888196351396;74.41691576641205;95.24771975449502;121.94166032586271;157.36543894845494;208.44830266187608;308.7714644917411;223.85984404194164;176.29314004975916;154.70565726851294;143.3908299567042;137.6997112719125;135.6915238206917;136.41093110625633;139.34110621927832
16.867959598333368;24.43402574137321;-3.979714103146598;22.943855820024737;-46.718892105529314;-17.474897926733895;831.4532436612217;0;0.0;64.42257967885176;1;0.0;28.717483422736176;4;0.9549233151503642;0.10035772599695791;4;0.9549233151503642;-0.10035772599695791;4;17.567291748747223;28.07672159977722;37.42415591363586;46.709320475432676;56.42652097997634;66.96570914090225;78.75913519154854;92.3941374657862;108.78579802072103;129.5480325996663;158.00553285284167;203.02322123836584;312.25364226360716;257.3103589889392;199.35944328879393;168.8033605827843;149.32131046626515;135.80641627640642;125.99524777798428;118.69536948758693;113.20711174731102
23.78057347807144;2.4337579215578615;-19.214731851518593;-257.438691943835;-25.59819226472622;-44.236447421008464;1154.1740275226198;0;nan;0.0;1;nan;0.0;2;nan;0.0;2;0.6828890838346195;0.0;3;14.729966287777568;23.37163305883223;31.278200185679637;39.586322466783315;48.8810475235064;59.62790300115973;72.28555682496246;87.36970843315358;105.52652572571121;127.66619907326545;155.2878511386743;191.58481648440338;249.85012553755536;215.5374449817432;187.50887336311132;168.56336762168908;152.9556188129796;138.8630056368268;125.46381807352611;112.31924955357488;99.17015509734443
18.969441938830315;414.6578335985616;-311.7730740682254;98.28531458290088;-3.669478699108597;-0.8725110755454581;10.06564099915705;0;0.0;5.683783772096019;1;2.3093065314592556;1.2843254161223798;4;2.3093065314592556;-1.2843254161223798;4;0.0;0.7869240395268442;3;7.6546438845735665;15.245426561105798;24.155545767279914;34.606845258853035;46.66177684558838;60.34047331061852;75.6519182090474;92.62495751294807;111.36944820067168;132.225538517764;156.19967106279455;186.69697401878523;245.3865479008232;275.30473919846463;236.77500376884268;201.9554270152974;172.02503820717922;149.04591569017464;135.4320370576649;133.82027794507889;147.01757759378538
16.08689939238077;-6.731025253541561;-31.56097237352244;-115.83036706359019;3.8813876912142353;0.47878502738743717;1.1047367113732152;1;0.0;4.118504250337515;3;0.0;3.550114851041599;2;0.9673799339153764;0.01012001703159288;4;0.9673799339153764;-0.01012001703159288;4;15.221281288921526;24.208821517437215;32.24696966834695;40.38561412177147;49.1432445987651;58.952505814212024;70.29414344678605;83.80429500883234;100.44423349343748;121.87626344691814;151.5301871474227;198.90412803673945;322.6862142479046;254.47360747872284;185.14282778982502;157.20698499909975;143.45702859834086;136.5789235028812;133.74568405527984;133.64228126001046;135.58529702937784
12.027282877719628;299.7327065050654;-231.2312260557118;93.03126207779482;-8.645203300681152;-0.981725662790101;12.827838188681286;0;0.0;10.031587692233185;1;0.0;7.022768852333469;4;0.8502662134277791;0.05320107809933777;4;0.8502662134277791;-0.05320107809933777;4;8.146350996060557;15.136996195855264;22.828978311238487;31.54684300764345;41.42954454598599;52.593111558224436;65.18222284965702;79.42406903105152;95.73163352158133;114.95577358224178;139.1439116995029;174.72895282395072;264.9996876527395;291.7464833895832;215.57613762648293;167.30835681248004;137.15155112410977;121.20464188464872;117.60341854673965;125.43937452260977;144.32414574351253
20.14218761947699;24.002443000274216;-7.641303211065982;55.790538313854555;-48.69102034367929;-20.386215187906718;1006.6190197635817;0;0.0;69.27473622429999;1;0.0;27.799880098967265;4;0.9781073073761041;0.10624873355884212;4;0.9781073073761041;-0.10624873355884212;4;19.51301471117123;31.183002101096037;41.512113045596884;51.67850657855015;62.1759967598777;73.36171878708451;85.6056354038605;99.39150755916427;115.45929696850557;135.10310700145067;160.97597524470024;200.1118608678806;289.7604095407223;225.91057476582156;179.48205337575928;156.9636638428977;144.10558879811492;136.52202059518893;132.28551271276655;130.38500237267374;130.22802908622128
21.308377798234055;-645.4483684534907;445.9440462027482;88.73679014725543;-89.94780346192883;-2.170293460804015;218.10183100473418;0;0.0;92.36327245749577;1;0.0;87.5133526587229;4;0.9541636676706496;0.004758859284251008;4;0.9541636676706496;-0.004758859284251008;4;15.572809824685976;25.31192751681442;34.188650251510275;43.07845366042159;52.3318297777789;62.19680425100249;72.9377608079069;84.92549047368094;98.78282432038708;115.7272374335835;138.6166819978599;176.54655941687764;297.1617110226143;336.012966707352;226.33432277945457;174.47957129732623;147.32393204027187;133.56771041100075;128.24009166279572;128.80256125796717;133.82167199637064
24.424672865805036;-448.3956254903434;340.67691069229596;105.46670744494823;-16.843985075845012;-1.057137400625328;25.301844817566785;0;0.0;18.29649202047348;1;0.0;15.283108685165038;4;0.8821587959205173;0.025110066944003848;4;0.8821587959205173;-0.025110066944003848;4;8.608864064841157;15.717435563344223;23.374499997648115;31.931354757788576;41.53396872111734;52.30237703117935;64.38606991864563;78.0185924682408;93.61931541357383;112.0398944718682;135.30652950117468;169.75944835216586;258.5588016816377;298.847916989499;225.43148876769848;180.13084020869093;152.66894219757648;138.5497800462253;135.4562398366363;142.12475687825312;157.86945888517852
19.548479850369034;-1231.4869427706708;452.27408735801976;41.91443831392725;-9999.813695857618;-71.85911564458165;722099.9308189602;0;0.0;10072.022485456859;1;0.0;9927.599771744617;4;0.9223973653356565;0.0016960134586749306;4;0.9223973653356565;-0.0016960134586749306;4;13.272944483271408;21.1928607097042;28.190698124745943;35.07113847667033;42.17459748483937;49.752298931535215;58.07217636745673;67.49659178808444;78.60110243019304;92.43800643955078;111.29079792966628;141.72898169190594;224.62930503227176;282.99724430492864;225.88743991839948;190.3957218236671;166.67986699140394;150.19319391876874;138.52608200611832;130.27761572240388;124.57548981475117
15.233119518554266;108.36193228486307;-61.890202023009444;115.45956226678639;-74.45184226941419;-5.020660961322102;381.95795565706885;0;0.0;79.571881903095;1;0.0;69.31030815159838;4;0.9824504419048737;0.005399844227287498;4;0.9824504419048737;-0.005399844227287498;4;9.558707563243727;16.445165585600467;23.36118700097159;30.797798707796797;38.979896605931124;48.10395938544396;58.41813142903986;70.30633816452392;84.4516117465862;102.2531616568591;127.1877978435916;171.37099904394267;348.0399581085579;265.80063124241957;183.6479497804724;160.45135188418874;154.04100597263505;155.1794693601223;160.59871617397368;168.8336666257865;179.12291288140662
15.009296993026757;20.082363929236166;0.1726776013131363;47.72578625321721;20.06793645795775;5.877137570110437;112.85168339573576;1;0.0;25.736023961353833;3;0.0;14.531012832425558;2;0.9665880824858514;0.05522595539590508;4;0.9665880824858514;-0.05522595539590508;4;13.745734908801785;22.49309577193458;30.647916197478313;39.03896432812249;48.05233181869533;58.0095871397051;69.28397540511922;82.39918763433143;98.19099237772139;118.16662850868397;145.5110606020565;189.01301049403608;298.8647798821037;242.30018074007103;190.02515434969553;166.1260460190849;153.04881643481173;145.59716369835587;141.5639421370429;139.82506939892747;139.7387520880973
13.844154686950123;-0.5964523113060354;-15.872908924788497;-116.28827242641388;-36.72453318354597;-33.56621834442379;1250.454536422568;0;0.0;70.53733482053077;1;3.9083127719922137;1.280648053138662;4;3.9083127719922137;-1.280648053138662;4;0.613240059292753;0.0;4;10.584515849202866;17.210033225034273;23.589051898954203;30.574137513233154;38.68263684496403;48.40726447332467;60.31564400466722;75.13264803720355;93.86239901934621;118.02926411289582;150.2725141327685;196.36026905422375;280.35251172388445;230.60726822700445;192.76384418399317;170.22928178211743;153.69176830829701;140.2285201538048;128.53138064199558;117.90438622659144;107.93621389902484
26.950726429297372;988.4998604201506;-826.8516788010686;95.64030117772703;-47.878889530888564;-1.1316466865946697;64.5030663817916;0;0.0;49.21528886128015;1;0.0;46.52048430117907;4;0.9637533182818295;0.0042496027463776445;4;0.9637533182818295;-0.0042496027463776445;4;10.14494051659976;17.77067716802455;25.560134300198836;33.95513444893284;43.113904012225866;53.1426708759059;64.16206144720731;76.36531009728216;90.12517940155769;106.26421228754621;126.9261439371735;159.64854521866135;269.15108386980165;266.14132753465657;152.69394591009805;111.74005476441371;100.60856590520507;106.55811808779414;124.51743243022496;152.15886474613012;188.3441390849392
13.414167547025677;-102.60248799254417;74.53499188780545;91.23996557653335;-3.457635348577239;-1.0105537971542038;4.855826507614916;0;0.0;4.691036131268791;1;0.0;1.683378244717524;4;0.9520855454360738;0.12532454162350554;4;0.9520855454360738;-0.12532454162350554;4;9.25158933756376;16.978518171345584;25.423580059560532;35.02006825434918;45.99571386223691;58.573323126222945;73.04454734603904;89.85564388196985;109.77329934783486;134.28259322067402;166.76036374433465;217.28687168725276;349.55504254066;313.3789802439286;226.5646077256108;179.49946152684743;151.25155881109342;134.9895001052258;127.67823192170049;127.77707528513857;134.4574394989586
14.645885740533004;549.9526410795534;-391.4859038380112;92.93927613637891;-266.48122234463546;-5.761471738873886;1585.3879269423594;0;0.0;272.425576963663;1;0.0;260.526702206576;4;0.9694296510075681;0.0029583590101388076;4;0.9694296510075681;-0.0029583590101388076;4;16.923865848015513;26.902022435952638;35.578919567045695;43.9420114066387;52.36972557819422;61.10531041833799;70.38167905662789;80.50239262738725;91.96037778963695;105.71292370326077;124.03539554519514;154.4079854762661;257.584178005802;257.5035306416699;168.23818125320642;135.43786713724188;122.45424416157249;119.17713985620243;121.65297357018159;128.00619713784928;137.22666358242122
19.46186568474482;-46.44355326505864;22.66083614233708;81.58722511229237;-59.594594466718604;-10.397513039190244;629.6908172540781;0;0.0;70.13157028078301;1;0.0;48.988129069333944;4;0.9802608555124294;0.021859565936259803;4;0.9802608555124294;-0.021859565936259803;4;12.78774936137171;20.983063638329572;28.62637204591772;36.456111503515864;44.79842729118279;53.914969177747;64.11005505378728;75.82542969545995;89.80541205756792;107.49050625999891;132.21234794622404;174.37707985721153;308.4385441515584;230.7486130474907;168.1637311139964;144.72202915929444;134.5963253556494;131.02131418553637;131.3387801750077;134.26774733367625;139.10613681533926
24.74921420367294;55.98356279153776;-38.346926608923525;109.93644537610481;-0.7518780027501933;-0.8653281005358514;1.661014771905758;0;0.0;1.9180719983780825;1;1.3364035263487681;-0.1129232677938386;2;1.3364035263487681;0.1129232677938386;2;0.6318145265760494;0.0;3;5.680797964885677;11.97250336251447;19.72280519117604;29.122623043136116;40.28770301715981;53.328898792610914;68.37360813905292;85.59257143959951;105.25567464354171;127.86794175987569;154.56089845560655;188.60912980789394;248.71051061488305;238.13005924932992;207.58568114660739;188.21604620526685;175.162152914003;167.00249718199913;163.22340573386447;163.66345888475178;168.3250802635615
26.070098206496617;16.837223332096112;6.395072808324357;7.93331730826221;48.030005686857585;13.17404873185166;621.5299026669122;1;0.0;61.01543406332864;3;0.0;35.17079392155218;2;0.9730102307574354;0.048528317921323616;4;0.9730102307574354;-0.048528317921323616;4;10.796185968358628;17.7245895848816;24.296575790675004;31.227676261321175;38.90882496802777;47.71710117552478;58.1307015364912;70.85133677908695;87.02467292191567;108.74453065778374;140.48045137458323;194.69547658235655;343.63319681537877;269.1382413225663;199.03973390138205;165.70662660846625;145.7412373451114;132.4465692655236;123.04099851066123;116.13215221904879;110.93673631073815
24.865025127958152;27.361299967732297;-3.9279518300707754;28.303107204175653;25.709396810948277;7.185494708703067;175.90564026603974;1;0.0;32.61537320767863;3;0.0;18.98098187800548;2;0.9314617818885398;0.06699031354694683;4;0.9314617818885398;-0.06699031354694683;4;15.75463899936359;25.107677289625236;33.352728378913746;41.4600739209624;49.847418055362965;58.82721412139514;68.732370596021;80.00631116439881;93.33592022737848;109.93663800242348;132.33875377167305;167.42314531610847;253.84437746525313;230.19853641033814;182.39763263600133;156.9164933192664;140.85439920727424;129.9790708555111;122.36830810953089;116.99448800945444;113.24886182583177
16.742862712412492;52.77933875330365;-30.520833538128638;85.65965118095188;-10.502517446359757;-2.281827918749456;26.29680403206545;0;0.0;12.942349040277488;1;0.0;7.907278371721211;4;0.9767303473111543;0.038182367180978616;4;0.9767303473111543;-0.038182367180978616;4;11.312403565782196;18.927931492940015;26.268780951456765;33.95989138339138;42.28173588481467;51.46678179117447;61.79269102974419;73.66782342693423;87.78184837698007;105.46175299211458;129.7333919139142;169.79259348698054;287.07483266637;232.61076957464095;173.79183563267617;149.41983729557353;137.9702838754409;133.29832125180508;132.8543210321101;135.3614180140632;140.09983224874753
15.880596660256709;-229.89189799429036;171.33725032132512;111.32158684801975;-10.096726925777974;-1.0989489727809347;14.600993599730288;0;0.0;11.477305040332249;1;0.0;8.567523610288116;4;0.9287029847459304;0.03385432914657892;4;0.9287029847459304;-0.03385432914657892;4;9.534216816841004;17.247320886548316;25.488961640981863;34.67803236309993;45.00517518176297;56.64076569954453;69.80437037505277;84.83868987738454;102.35079441577626;123.557175249507;151.33309323003863;194.72027330978233;317.13447858852044;336.29489036185834;241.02637598294163;190.72289052893797;162.81188396176935;149.15575434433367;145.97925616744024;151.3112476711378;164.06031060166757
19.004410954770826;-6.320801118331502;-9.044568592287067;7.768425112843021;-23.725593127602778;-12.99228026482995;314.13395043411873;0;0.0;36.868613421009016;1;0.0;10.165254194289721;4;1.0389993842801317;0.14724323370522976;4;1.0389993842801317;-0.14724323370522976;4;9.82776539578914;16.669970757288212;23.578530242594724;31.224467073010167;40.01783395545107;50.37745720571523;62.83223803108046;78.12649639717168;97.39758393397264;122.54874474719972;157.20078242957544;209.97543782680498;319.16253908332465;235.08588732964805;190.58179797714374;169.27091419560807;156.75010244557137;148.7793036141957;143.54772035681944;140.12601145185982;137.97959259659996
23.65192963595215;9.02091384198226;120.76455846556206;-328.30420812371193;9.082641816484875;0.27899703512505597;1.22143545791188;1;0.0;9.193189427995907;3;0.0;8.924267700957726;2;0.9766545958126727;0.0015189021242783289;4;0.9766545958126727;-0.0015189021242783289;4;19.186740196307642;28.90611018454839;36.6028813051838;43.80488329509615;51.28138651829493;59.6615390942573;69.61650568787734;81.99626977024494;98.03859192254698;119.83217144830155;151.655192186953;205.5616939429029;362.4123025561363;276.52963310082123;186.12640980563725;156.76235609051588;146.11137394917512;144.48883209712716;148.56012772185255;156.9435139281286;169.0236036393133
22.455557775393792;1.310655081931942;12.307231122078326;-52.283102413432445;-12.317829128925744;-12.100396120292567;153.9919284366489;0;0.0;24.604280822489212;1;2.4195668017248613;-0.17580525033145836;2;2.4195668017248613;0.17580525033145836;2;0.5671883858601122;0.0;4;10.408545954153853;17.450110481910198;24.487169521467926;32.25884391740149;41.19231888041305;51.68254884931983;64.17526994493231;79.22947423797933;97.60531977331613;120.43425297178806;149.6346181030768;189.3097233423396;256.2074971546689;204.63966394945254;175.1132215004951;159.05015480721204;148.33708904082255;140.44481405878682;134.24641127202204;129.14388769725775;124.78401068241911
14.973921034101643;11.467629096546933;-43.17671345433352;-1277.123959321117;-14.485058381516767;-44.90019116960557;683.0366816783998;0;nan;0.0;1;nan;0.0;2;nan;0.0;2;0.5211000705579052;0.0;3;19.967100433522546;25.246699300314905;26.962214399463946;27.88608254421463;29.62303545334936;33.470150590181476;40.65329165782714;52.456602432272405;70.35859811241306;96.26440696493614;133.05216782542755;186.39139701149884;278.25519972327277;265.8974265006252;237.07968931578318;216.06785155110538;197.17557961107764;178.66707818078385;159.78991537593492;140.1597850669973;119.56178783354085
